word,scaled_score_imageability,scaled_score_mrc,score
jobber,,0.1802973977695167,0.1802973977695167
jockey,,0.8866171003717471,0.8866171003717471
joe,0.5466309458954475,,0.5466309458954475
jog,,0.6970260223048326,0.6970260223048326
john,0.602248143029978,,0.602248143029978
join,0.46685443376371893,0.3921933085501858,0.42952387115695234
joined,0.5025856798497678,,0.5025856798497678
joint,0.7008739981236184,,0.7008739981236184
joke,,0.6579925650557621,0.6579925650557621
jolt,,0.5520446096654275,0.5520446096654275
jon,0.6081293072762312,,0.6081293072762312
jonathan,0.6022058324958323,,0.6022058324958323
jones,0.6172683826517036,,0.6172683826517036
jordan,0.6152797875468553,,0.6152797875468553
jorge,0.5669611575524591,,0.5669611575524591
jose,0.5990325424349042,,0.5990325424349042
joseph,0.5536544945636347,,0.5536544945636347
joshua,0.5934052413935254,,0.5934052413935254
journal,,0.7063197026022305,0.7063197026022305
journey,0.6824656590188641,,0.6824656590188641
joviality,,0.7137546468401486,0.7137546468401486
joy,,0.7509293680297398,0.7509293680297398
joyful,,0.6394052044609666,0.6394052044609666
juan,0.5317376378761591,,0.5317376378761591
jubilant,,0.6338289962825279,0.6338289962825279
judge,,0.7973977695167285,0.7973977695167285
judgement,,0.37918215613382894,0.37918215613382894
judicious,,0.36245353159851296,0.36245353159851296
juggler,,0.7881040892193307,0.7881040892193307
juice,,0.8624535315985129,0.8624535315985129
july,0.5875029218801994,,0.5875029218801994
jump,0.6521745733219109,0.7007434944237918,0.6764590338728513
jumping,0.679189849373944,,0.679189849373944
junction,,0.6933085501858736,0.6933085501858736
june,0.5843719423534173,,0.5843719423534173
jungle,,0.79182156133829,0.79182156133829
junior,0.5337050777139344,0.4869888475836431,0.5103469626487888
jupon,,0.20631970260223048,0.20631970260223048
jury,,0.8382899628252787,0.8382899628252787
just,0.3766906854992199,0.17100371747211895,0.27384720148566943
justice,,0.4646840148698885,0.4646840148698885
justification,,0.3661710037174721,0.3661710037174721
justify,,0.3847583643122677,0.3847583643122677
k,0.5581605664501522,,0.5581605664501522
kabob,,0.5594795539033457,0.5594795539033457
kale,,0.4869888475836431,0.4869888475836431
kansas,0.5028606983217146,,0.5028606983217146
kate,0.5482810567271301,,0.5482810567271301
katie,0.4356715700983337,,0.4356715700983337
keel,,0.5985130111524164,0.5985130111524164
keen,,0.38289962825278806,0.38289962825278806
keep,0.36319362510673936,0.2881040892193308,0.32564885716303504
keeper,,0.5427509293680297,0.5427509293680297
keg,,0.8866171003717471,0.8866171003717471
kelly,0.5569335609599269,,0.5569335609599269
kennel,,0.8382899628252787,0.8382899628252787
kept,,0.31784386617100374,0.31784386617100374
kerchief,,0.7174721189591078,0.7174721189591078
kernel,,0.7676579925650557,0.7676579925650557
kerosene,,0.778810408921933,0.778810408921933
kettle,,0.8643122676579924,0.8643122676579924
kevel,,0.1895910780669145,0.1895910780669145
key,0.7075802177857127,0.9089219330855018,0.8082510754356073
kick,,0.7843866171003717,0.7843866171003717
kid,,0.7360594795539033,0.7360594795539033
kids,0.4778763279086753,,0.4778763279086753
kill,,0.6542750929368029,0.6542750929368029
kilt,,0.9163568773234199,0.9163568773234199
kind,,0.4721189591078067,0.4721189591078067
kindle,,0.5315985130111525,0.5315985130111525
kindness,,0.5743494423791822,0.5743494423791822
kine,,0.25092936802973975,0.25092936802973975
king,0.46901227100514997,0.8475836431226764,0.6582979570639131
kingdom,0.6124238264920203,0.6784386617100371,0.6454312441010287
kings,0.5787657965791112,,0.5787657965791112
kink,,0.6524163568773234,0.6524163568773234
kinsman,,0.5706319702602229,0.5706319702602229
kiss,0.5173943668007647,0.9368029739776951,0.7270986703892299
kit,0.5085726204313848,,0.5085726204313848
kite,,0.9200743494423791,0.9200743494423791
kitten,1.0,0.9479553903345723,0.9739776951672862
kittens,0.6630060700632117,,0.6630060700632117
kitty,0.9375263719478841,,0.9375263719478841
knee,,0.8698884758364311,0.8698884758364311
knew,0.41747804041568026,0.25650557620817843,0.3369918083119293
knife,,0.9368029739776951,0.9368029739776951
knight,,0.8903345724907061,0.8903345724907061
knitting,0.5217100412836266,0.8345724907063197,0.6781412659949732
knob,,0.7899628252788102,0.7899628252788102
knoll,,0.5855018587360594,0.5855018587360594
know,0.4345926514776183,0.27695167286245354,0.35577216217003593
knowledge,,0.4070631970260223,0.4070631970260223
known,0.5992864056397785,0.33643122676579923,0.4678588162027889
knuckle,,0.7267657992565055,0.7267657992565055
kong,0.6211397965260356,,0.6211397965260356
korea,0.3537160654581015,,0.3537160654581015
korean,0.5245871576055345,,0.5245871576055345
l,0.5668553812170951,,0.5668553812170951
la,0.5245236918043163,,0.5245236918043163
lab,0.5993075609068514,,0.5993075609068514
labour,,0.5483271375464684,0.5483271375464684
labyrinth,,0.6022304832713754,0.6022304832713754
lace,,0.7007434944237918,0.7007434944237918
lack,,0.32156133828996275,0.32156133828996275
lacrosse,0.7351243755145673,,0.7351243755145673
lad,,0.7527881040892193,0.7527881040892193
ladies,0.4356927253654065,,0.4356927253654065
lady,0.6477420269221137,0.8215613382899627,0.7346516826060382
lagan,,0.11338289962825276,0.11338289962825276
laid,,0.6765799256505576,0.6765799256505576
lain,,0.3698884758364312,0.3698884758364312
lair,,0.6040892193308549,0.6040892193308549
lake,0.8444336404799987,0.9052044609665426,0.8748190507232707
lakes,0.714476834851463,,0.714476834851463
lamb,,0.9014869888475836,0.9014869888475836
lament,,0.41635687732342,0.41635687732342
lamp,0.6173106931858493,0.8289962825278809,0.7231534878568651
lancer,,0.5278810408921932,0.5278810408921932
land,0.616908743111465,0.812267657992565,0.714588200552015
landmark,0.7373879890913627,,0.7373879890913627
landscape,,0.8903345724907061,0.8903345724907061
landscapes,0.7125517055478333,,0.7125517055478333
lane,0.5920936148350086,0.7695167286245352,0.6808051717297718
lantern,,0.8289962825278809,0.8289962825278809
lap,,0.7472118959107805,0.7472118959107805
larch,,0.7044609665427508,0.7044609665427508
lard,,0.6728624535315986,0.6728624535315986
large,0.5232755310470177,0.5947955390334572,0.5590355350402374
larger,0.38305842088814834,,0.38305842088814834
largest,0.5905069698045445,,0.5905069698045445
lark,,0.8252788104089219,0.8252788104089219
larkspur,,0.2490706319702602,0.2490706319702602
las,0.517500143136129,,0.517500143136129
last,0.43950067343851995,0.44237918215613375,0.4409399277973268
latch,,0.6226765799256506,0.6226765799256506
late,0.5774753252876672,0.47955390334572484,0.528514614316696
latest,0.4558960054199813,0.295539033457249,0.3757175194386152
lathe,,0.42193308550185876,0.42193308550185876
latter,,0.23605947955390333,0.23605947955390333
laud,,0.295539033457249,0.295539033457249
laugh,,0.741635687732342,0.741635687732342
laughter,,0.8996282527881039,0.8996282527881039
launch,0.5392900682211674,,0.5392900682211674
launder,,0.5631970260223047,0.5631970260223047
laundry,,0.799256505576208,0.799256505576208
laura,0.5452981640698579,,0.5452981640698579
law,0.5568700951587083,0.520446096654275,0.5386580959064917
lawful,,0.3308550185873606,0.3308550185873606
lawn,,0.8903345724907061,0.8903345724907061
lawyer,,0.795539033457249,0.795539033457249
lax,,0.4349442379182156,0.4349442379182156
lay,,0.5520446096654275,0.5520446096654275
lazy,,0.6226765799256506,0.6226765799256506
le,0.47516845372335026,,0.47516845372335026
lead,,0.6672862453531598,0.6672862453531598
leader,,0.6933085501858736,0.6933085501858736
leaders,0.5910993172825846,,0.5910993172825846
leadership,0.6186223197443661,,0.6186223197443661
leading,0.589004945842372,,0.589004945842372
leaf,0.849397354668764,0.8903345724907061,0.869865963579735
leaflet,,0.7527881040892193,0.7527881040892193
league,0.5801831994729922,,0.5801831994729922
leak,,0.7732342007434942,0.7732342007434942
leal,,0.28066914498141265,0.28066914498141265
lean,,0.6375464684014869,0.6375464684014869
leap,,0.6784386617100371,0.6784386617100371
learn,0.6419565793257229,0.4312267657992565,0.5365916725624897
learned,0.5727788559974936,,0.5727788559974936
learning,0.5438172953747582,0.4479553903345725,0.4958863428546654
lease,,0.5520446096654275,0.5520446096654275
least,,0.32156133828996275,0.32156133828996275
leather,,0.8494423791821559,0.8494423791821559
leave,0.426574805257007,,0.426574805257007
leaves,0.8222840758547216,,0.8222840758547216
leaving,0.4801610967525435,,0.4801610967525435
lecture,,0.8085501858736059,0.8085501858736059
lecturer,,0.7843866171003717,0.7843866171003717
led,0.5861066742533911,0.4925650557620817,0.5393358650077364
lee,0.5640417306964054,,0.5640417306964054
leek,,0.7639405204460965,0.7639405204460965
lees,,0.26394052044609667,0.26394052044609667
left,0.47053545023439547,0.4721189591078067,0.4713272046711011
leg,,0.8773234200743494,0.8773234200743494
legality,,0.33643122676579923,0.33643122676579923
legendary,,0.5278810408921932,0.5278810408921932
leghorn,,0.24721189591078063,0.24721189591078063
legislation,,0.44237918215613375,0.44237918215613375
legitimate,,0.35687732342007433,0.35687732342007433
legs,0.64193542405865,,0.64193542405865
legume,,0.6394052044609666,0.6394052044609666
lemon,,0.9349442379182156,0.9349442379182156
lemonade,,0.8866171003717471,0.8866171003717471
lend,,0.3680297397769517,0.3680297397769517
length,,0.4944237918215613,0.4944237918215613
lenient,,0.45724907063197023,0.45724907063197023
lens,,0.7936802973977695,0.7936802973977695
leopard,,0.9405204460966541,0.9405204460966541
les,0.5301721481127679,,0.5301721481127679
less,0.3904627643636469,0.2918215613382899,0.34114216285096843
lessen,,0.22676579925650558,0.22676579925650558
lesson,,0.5892193308550187,0.5892193308550187
let,0.4859153293963595,,0.4859153293963595
letter,,0.8661710037174719,0.8661710037174719
lettuce,,0.8903345724907061,0.8903345724907061
level,,0.4758364312267657,0.4758364312267657
lever,,0.7174721189591078,0.7174721189591078
levity,,0.35687732342007433,0.35687732342007433
lewd,,0.36245353159851296,0.36245353159851296
liar,,0.550185873605948,0.550185873605948
liberty,0.6299615428954153,0.4888475836431227,0.559404563269269
libraries,0.5729692534011495,,0.5729692534011495
library,0.6227687520906453,0.8513011152416357,0.7370349336661405
lice,,0.7490706319702602,0.7490706319702602
licensed,0.4894694142645989,,0.4894694142645989
lichen,,0.5111524163568772,0.5111524163568772
lie,,0.4758364312267657,0.4758364312267657
lien,,0.3494423791821561,0.3494423791821561
lieutenant,,0.711895910780669,0.711895910780669
life,0.530870271926172,0.6561338289962826,0.5935020504612273
lift,0.4748088141831117,0.6561338289962826,0.5654713215896972
light,0.725837213269585,0.7676579925650557,0.7467476029173203
lighter,,0.6115241635687731,0.6115241635687731
lighting,0.5876510087497094,,0.5876510087497094
lightning,,0.8736059479553901,0.8736059479553901
lights,0.4225553045131649,,0.4225553045131649
like,0.5186425275580632,0.4144981412639405,0.4665703344110018
likeable,,0.4721189591078067,0.4721189591078067
liked,0.45881543227603494,,0.45881543227603494
liken,,0.35873605947955384,0.35873605947955384
likes,0.5939764336044926,,0.5939764336044926
lily,0.6085524126176881,0.765799256505576,0.6871758345616321
limb,,0.8382899628252787,0.8382899628252787
lime,,0.8066914498141262,0.8066914498141262
limelight,,0.6524163568773234,0.6524163568773234
limited,0.5210965385385141,0.28252788104089216,0.4018122097897031
limn,,0.1431226765799256,0.1431226765799256
limousine,,0.8661710037174719,0.8661710037174719
limp,,0.711895910780669,0.711895910780669
lincoln,0.5490638016088256,,0.5490638016088256
line,0.5778138095608327,0.6728624535315986,0.6253381315462156
linen,,0.7843866171003717,0.7843866171003717
lines,0.6569979742145214,,0.6569979742145214
link,,0.6542750929368029,0.6542750929368029
links,0.4905483328853145,0.6040892193308549,0.5473187761080847
lint,,0.7137546468401486,0.7137546468401486
lion,0.6267247870332687,0.9237918215613381,0.7752583042973034
lip,,0.9107806691449813,0.9107806691449813
liquid,,0.8550185873605947,0.8550185873605947
liquor,,0.8308550185873604,0.8308550185873604
lire,,0.3661710037174721,0.3661710037174721
lisa,0.5236563258543291,,0.5236563258543291
lisp,,0.6226765799256506,0.6226765799256506
list,0.47643776974772123,,0.47643776974772123
listen,,0.46282527881040886,0.46282527881040886
listless,,0.4275092936802974,0.4275092936802974
liter,,0.5260223048327137,0.5260223048327137
literal,,0.24535315985130107,0.24535315985130107
literature,,0.6654275092936803,0.6654275092936803
little,0.4014635032415306,0.6933085501858736,0.5473860267137021
littoral,,0.17657992565055763,0.17657992565055763
live,0.7110708368527335,0.5892193308550187,0.650145083853876
lived,0.40042689515496077,,0.40042689515496077
lively,,0.5576208178438662,0.5576208178438662
liver,,0.8215613382899627,0.8215613382899627
lives,0.40017303195008647,,0.40017303195008647
living,0.6430778084805842,,0.6430778084805842
lizard,,0.9349442379182156,0.9349442379182156
lo,0.6315481879258794,,0.6315481879258794
load,,0.6171003717472119,0.6171003717472119
loafer,,0.6078066914498141,0.6078066914498141
loan,,0.5594795539033457,0.5594795539033457
lobby,,0.6189591078066914,0.6189591078066914
lobster,,0.9312267657992563,0.9312267657992563
local,0.4106025786170031,,0.4106025786170031
located,0.6828497105775477,,0.6828497105775477
location,0.6315270326588066,,0.6315270326588066
lock,,0.7490706319702602,0.7490706319702602
locker,,0.8178438661710037,0.8178438661710037
locomotive,0.70829949686619,,0.70829949686619
lode,,0.4349442379182156,0.4349442379182156
lodge,,0.6226765799256506,0.6226765799256506
logic,,0.3066914498141264,0.3066914498141264
logical,,0.3085501858736059,0.3085501858736059
logo,0.6834632133226606,,0.6834632133226606
logos,,0.295539033457249,0.295539033457249
london,0.6124026712249474,,0.6124026712249474
lone,,0.6096654275092936,0.6096654275092936
lonely,,0.5836431226765799,0.5836431226765799
long,0.6153644086151469,0.6356877323420074,0.6255260704785771
longer,0.5123171027032801,,0.5123171027032801
look,0.6168029667761008,0.4944237918215613,0.555613379298831
looked,0.4700911896258656,,0.4700911896258656
looking,0.7445807798961327,,0.7445807798961327
looks,0.42008013826564095,,0.42008013826564095
loon,,0.4070631970260223,0.4070631970260223
loop,,0.6747211895910781,0.6747211895910781
loose,,0.49814126394052044,0.49814126394052044
loot,,0.8364312267657992,0.8364312267657992
loquacity,,0.35687732342007433,0.35687732342007433
lord,0.6024385404336335,0.6561338289962826,0.629286184714958
lorry,,0.4721189591078067,0.4721189591078067
los,0.5304471665847148,,0.5304471665847148
lose,,0.4535315985130111,0.4535315985130111
loss,,0.520446096654275,0.520446096654275
lost,0.48803085610364494,,0.48803085610364494
lot,0.5257295420274687,,0.5257295420274687
lotion,,0.6840148698884758,0.6840148698884758
lots,0.5276546713310984,,0.5276546713310984
lotus,0.581812155037602,,0.581812155037602
loud,,0.5929368029739777,0.5929368029739777
louis,0.49247346218894383,,0.49247346218894383
lounge,0.6689507001106832,,0.6689507001106832
love,0.6520687969865465,0.8178438661710037,0.734956331578775
lovely,0.4325829011056973,0.6728624535315986,0.552722677318648
loves,0.6302154061002895,,0.6302154061002895
loving,,0.6840148698884758,0.6840148698884758
low,0.6315481879258794,0.46282527881040886,0.5471867333681442
lower,0.6932792572444644,,0.6932792572444644
lowland,,0.6022304832713754,0.6022304832713754
loyalty,,0.5241635687732342,0.5241635687732342
lubricant,,0.7174721189591078,0.7174721189591078
luck,,0.5018587360594795,0.5018587360594795
luis,0.479674525609868,,0.479674525609868
lumber,,0.745353159851301,0.745353159851301
lump,,0.775092936802974,0.775092936802974
lunch,0.6011057586080438,0.8791821561338289,0.7401439573709363
lune,,0.2286245353159851,0.2286245353159851
lung,,0.8308550185873604,0.8308550185873604
lunge,,0.6133828996282527,0.6133828996282527
lure,,0.48327137546468396,0.48327137546468396
lust,,0.5855018587360594,0.5855018587360594
lute,,0.5576208178438662,0.5576208178438662
luxury,,0.7026022304832713,0.7026022304832713
lye,,0.4516728624535316,0.4516728624535316
lymph,,0.4721189591078067,0.4721189591078067
lynx,,0.6171003717472119,0.6171003717472119
lyon,0.6855364294958,,0.6855364294958
lyre,,0.5520446096654275,0.5520446096654275
m,0.46892764993685865,,0.46892764993685865
ma,0.4639561621747381,,0.4639561621747381
macaroni,,0.8903345724907061,0.8903345724907061
machine,0.34789836701306687,0.8289962825278809,0.5884473247704739
machinery,,0.7379182156133828,0.7379182156133828
mackerel,,0.7639405204460965,0.7639405204460965
mad,,0.6505576208178439,0.6505576208178439
madame,,0.6970260223048326,0.6970260223048326
made,0.5612703907098617,0.4126394052044609,0.4869548979571613
madman,,0.7732342007434942,0.7732342007434942
madness,,0.5446096654275092,0.5446096654275092
madrid,0.5307010297895893,,0.5307010297895893
magazine,0.558625982325755,0.8531598513011152,0.7058929168134351
magic,,0.6115241635687731,0.6115241635687731
magician,,0.8178438661710037,0.8178438661710037
magnate,,0.4646840148698885,0.4646840148698885
magnesium,,0.4869888475836431,0.4869888475836431
magnet,,0.7695167286245352,0.7695167286245352
magnitude,,0.32342007434944237,0.32342007434944237
mahogany,,0.6895910780669146,0.6895910780669146
mai,0.6298769218271238,,0.6298769218271238
maiden,,0.7899628252788102,0.7899628252788102
mail,,0.778810408921933,0.778810408921933
main,0.5861066742533911,0.3345724907063197,0.4603395824798554
maine,0.7507792731484785,,0.7507792731484785
mainly,,0.2007434944237918,0.2007434944237918
mais,0.5097573153874648,,0.5097573153874648
maize,,0.5408921933085502,0.5408921933085502
majestic,,0.5892193308550187,0.5892193308550187
major,0.4152567373730306,0.4944237918215613,0.454840264597296
majority,,0.4851301115241636,0.4851301115241636
make,0.6667293970680337,0.35873605947955384,0.5127327282737938
maker,,0.4646840148698885,0.4646840148698885
makes,0.36882092614811846,,0.36882092614811846
making,0.5139249030008167,,0.5139249030008167
malady,,0.4479553903345725,0.4479553903345725
malaria,,0.6598513011152416,0.6598513011152416
male,,0.8513011152416357,0.8513011152416357
malice,,0.43866171003717475,0.43866171003717475
malicious,,0.49814126394052044,0.49814126394052044
mall,0.6256247131454805,0.4721189591078067,0.5488718361266436
mallet,,0.795539033457249,0.795539033457249
mammal,,0.765799256505576,0.765799256505576
man,0.566876536484168,0.8141263940520445,0.6905014652681063
manage,,0.32342007434944237,0.32342007434944237
managed,0.3446616111509203,,0.3446616111509203
management,0.5031145615265888,0.5315985130111525,0.5173565372688707
manchester,0.6085101020835425,,0.6085101020835425
mane,,0.741635687732342,0.741635687732342
manganese,,0.5278810408921932,0.5278810408921932
manhattan,0.6742606721459695,,0.6742606721459695
manicure,,0.5985130111524164,0.5985130111524164
mankind,,0.6003717472118959,0.6003717472118959
manner,,0.3959107806691449,0.3959107806691449
manor,,0.7044609665427508,0.7044609665427508
mansion,,0.9275092936802973,0.9275092936802973
mantle,,0.8680297397769516,0.8680297397769516
manuel,0.46789104185028874,,0.46789104185028874
manufacturer,,0.433085501858736,0.433085501858736
manure,,0.7527881040892193,0.7527881040892193
manus,,0.20260223048327136,0.20260223048327136
many,0.33311083532914254,0.4907063197026022,0.4119085775158724
map,0.6168241220431737,0.8513011152416357,0.7340626186424046
maple,,0.7100371747211895,0.7100371747211895
mar,0.5712556767682485,0.6022304832713754,0.5867430800198119
marathon,0.7145826111868272,,0.7145826111868272
marble,,0.8847583643122676,0.8847583643122676
marc,0.4722278716002237,,0.4722278716002237
march,0.47337025602215776,0.6840148698884758,0.5786925629553168
marching,0.8061849176122804,,0.8061849176122804
mare,0.7301951982865927,0.7434944237918215,0.7368448110392072
margin,,0.6784386617100371,0.6784386617100371
maria,0.4882212535073005,,0.4882212535073005
marina,0.46822952612345436,,0.46822952612345436
marine,0.3596818507726458,,0.3596818507726458
mark,0.416356811260819,0.5669144981412639,0.4916356547010415
market,0.7268949766232274,0.8438661710037174,0.7853805738134725
marketing,0.7182213171233578,,0.7182213171233578
marl,,0.10594795539033458,0.10594795539033458
maroon,,0.6951672862453531,0.6951672862453531
marriage,,0.7936802973977695,0.7936802973977695
married,0.3801178387650217,0.815985130111524,0.5980514844382728
marry,,0.7323420074349443,0.7323420074349443
mars,0.5276546713310984,,0.5276546713310984
martial,,0.5260223048327137,0.5260223048327137
martin,0.5536121840294891,,0.5536121840294891
marvel,,0.5223048327137547,0.5223048327137547
mary,0.4585404138040877,,0.4585404138040877
maryland,0.4954563548462162,,0.4954563548462162
mash,,0.6375464684014869,0.6375464684014869
mask,0.5424845135491685,,0.5424845135491685
mass,0.7373668338242898,0.6598513011152416,0.6986090674697657
massachusetts,0.5985036607580829,,0.5985036607580829
mast,,0.7973977695167285,0.7973977695167285
master,0.45166495200541057,0.6802973977695166,0.5659811748874636
mastery,,0.36245353159851296,0.36245353159851296
mat,,0.758364312267658,0.758364312267658
match,0.6448125403805579,0.6710037174721188,0.6579081289263384
mate,,0.7007434944237918,0.7007434944237918
material,,0.6710037174721188,0.6710037174721188
maternity,,0.6933085501858736,0.6933085501858736
math,,0.6654275092936803,0.6654275092936803
mathematical,,0.5594795539033457,0.5594795539033457
mathematics,,0.6524163568773234,0.6524163568773234
matt,0.5991806293044143,,0.5991806293044143
matter,,0.3141263940520446,0.3141263940520446
matthew,0.6754030565679033,,0.6754030565679033
mattress,,0.8773234200743494,0.8773234200743494
mature,,0.4349442379182156,0.4349442379182156
maturity,,0.5576208178438662,0.5576208178438662
max,0.6215417466004198,,0.6215417466004198
may,0.49351007027551363,0.4479553903345725,0.47073273030504303
maybe,,0.17286245353159851,0.17286245353159851
mayo,0.5306587192554435,,0.5306587192554435
mayor,0.6548612922401633,0.7323420074349443,0.6936016498375538
maze,,0.79182156133829,0.79182156133829
me,0.6506725493597384,0.5594795539033457,0.6050760516315421
meadow,,0.9163568773234199,0.9163568773234199
meal,,0.8252788104089219,0.8252788104089219
mean,0.525856473629906,0.5390334572490707,0.5324449654394883
means,0.3148749951123435,,0.3148749951123435
meant,,0.2843866171003718,0.2843866171003718
measles,,0.8420074349442379,0.8420074349442379
measure,,0.4646840148698885,0.4646840148698885
meat,,0.9089219330855018,0.9089219330855018
mechanic,,0.745353159851301,0.745353159851301
mechanical,,0.6561338289962826,0.6561338289962826
medal,,0.7434944237918215,0.7434944237918215
medallion,,0.8104089219330854,0.8104089219330854
media,0.3319261403730628,,0.3319261403730628
medical,0.43977569191046717,,0.43977569191046717
medicine,,0.7843866171003717,0.7843866171003717
medieval,0.5840969238814702,,0.5840969238814702
mediocre,,0.35873605947955384,0.35873605947955384
mediocrity,,0.23977695167286245,0.23977695167286245
meek,,0.4888475836431227,0.4888475836431227
meet,0.5153423058946981,0.5743494423791822,0.5448458741369402
meeting,0.6028404905080177,0.5985130111524164,0.6006767508302171
melancholy,,0.4479553903345725,0.4479553903345725
melbourne,0.4735183428916676,,0.4735183428916676
melee,,0.34200743494423785,0.34200743494423785
melt,,0.6171003717472119,0.6171003717472119
member,0.38881265353196426,0.5018587360594795,0.4453356947957219
members,0.41536251370839494,,0.41536251370839494
memorial,0.35688935551902934,,0.35688935551902934
memories,0.3891511378051301,,0.3891511378051301
memory,,0.4869888475836431,0.4869888475836431
men,0.6527811015230683,0.8513011152416357,0.7520411083823519
menace,,0.49999999999999994,0.49999999999999994
menad,,0.07063197026022305,0.07063197026022305
menu,,0.8996282527881039,0.8996282527881039
mercenary,,0.5706319702602229,0.5706319702602229
merchant,,0.6375464684014869,0.6375464684014869
mercury,,0.728624535315985,0.728624535315985
mercy,,0.4535315985130111,0.4535315985130111
merit,,0.466542750929368,0.466542750929368
mermaid,,0.8345724907063197,0.8345724907063197
merry,,0.724907063197026,0.724907063197026
message,,0.5743494423791822,0.5743494423791822
messenger,,0.6988847583643123,0.6988847583643123
met,0.5388458076126376,,0.5388458076126376
metal,,0.765799256505576,0.765799256505576
method,,0.32527881040892187,0.32527881040892187
methodical,,0.3866171003717472,0.3866171003717472
methylene,,0.5130111524163568,0.5130111524163568
meticulous,,0.3866171003717472,0.3866171003717472
metis,,0.13011152416356875,0.13011152416356875
metro,0.6496359412731685,,0.6496359412731685
metropolis,,0.8234200743494422,0.8234200743494422
mexico,0.5405593842455388,,0.5405593842455388
miami,0.4196781881912569,,0.4196781881912569
mica,,0.49814126394052044,0.49814126394052044
michael,0.49403895195233494,,0.49403895195233494
michigan,0.5116189788898758,,0.5116189788898758
microbe,,0.4925650557620817,0.4925650557620817
microscope,,0.9070631970260221,0.9070631970260221
middle,0.46918151314173273,,0.46918151314173273
midnight,,0.8791821561338289,0.8791821561338289
midshipman,,0.4460966542750929,0.4460966542750929
mien,,0.23048327137546465,0.23048327137546465
might,0.4654793414039835,0.40334572490706316,0.4344125331555233
miguel,0.470895089774634,,0.470895089774634
mike,0.562645483069597,,0.562645483069597
mild,,0.4275092936802974,0.4275092936802974
mile,0.6878846641408869,0.7100371747211895,0.6989609194310382
mileage,,0.6152416356877324,0.6152416356877324
miles,0.5500369438941768,,0.5500369438941768
military,0.5365398835016967,0.6486988847583643,0.5926193841300305
milk,,0.9460966542750928,0.9460966542750928
mill,0.7989709715404375,,0.7989709715404375
million,0.5244813812701705,0.5780669144981412,0.5512741478841559
millstone,,0.7379182156133828,0.7379182156133828
mimic,,0.4851301115241636,0.4851301115241636
mince,,0.5390334572490707,0.5390334572490707
mind,,0.4535315985130111,0.4535315985130111
mine,0.44210277128848097,0.7304832713754645,0.5862930213319728
miner,,0.8178438661710037,0.8178438661710037
mineral,,0.5631970260223047,0.5631970260223047
mini,0.6411396705454419,,0.6411396705454419
miniature,0.5571662688977282,,0.5571662688977282
minister,0.6867845902530983,0.8457249070631969,0.7662547486581477
mink,,0.8828996282527879,0.8828996282527879
minnesota,0.4111949260950427,,0.4111949260950427
minnow,,0.7899628252788102,0.7899628252788102
minor,,0.45910780669144974,0.45910780669144974
minstrel,,0.7304832713754645,0.7304832713754645
minute,,0.6394052044609666,0.6394052044609666
minutes,0.43247712477033295,,0.43247712477033295
miracle,,0.44237918215613375,0.44237918215613375
mirage,,0.6691449814126393,0.6691449814126393
mirror,0.8738861246117895,0.9256505576208178,0.8997683411163037
mischance,,0.2211895910780669,0.2211895910780669
mischief,,0.5446096654275092,0.5446096654275092
mischievous,,0.6059479553903346,0.6059479553903346
misconception,,0.30297397769516726,0.30297397769516726
misery,,0.5855018587360594,0.5855018587360594
mismanagement,,0.2918215613382899,0.2918215613382899
miss,0.6698392213277432,0.5910780669144982,0.6304586441211206
missed,0.4939120203498978,,0.4939120203498978
missile,,0.8791821561338289,0.8791821561338289
mission,0.5727431294143818,,0.5727431294143818
missouri,0.506414783189954,,0.506414783189954
mist,,0.9442379182156133,0.9442379182156133
mistake,,0.466542750929368,0.466542750929368
mistaken,,0.29925650557620814,0.29925650557620814
mister,,0.43866171003717475,0.43866171003717475
mistress,,0.7546468401486988,0.7546468401486988
misuse,,0.44237918215613375,0.44237918215613375
mite,,0.47955390334572484,0.47955390334572484
mix,0.5906762119411275,,0.5906762119411275
mixer,,0.7565055762081785,0.7565055762081785
mixture,,0.5650557620817844,0.5650557620817844
moan,,0.6431226765799256,0.6431226765799256
moat,,0.6840148698884758,0.6840148698884758
mobile,0.45885774281018077,,0.45885774281018077
moccasin,,0.8252788104089219,0.8252788104089219
mocker,,0.4516728624535316,0.4516728624535316
mode,0.6198070147004461,,0.6198070147004461
model,0.5597049009464705,,0.5597049009464705
models,0.6945697285359083,,0.6945697285359083
modern,0.56281472520618,0.44423791821561337,0.5035263217108967
modernist,,0.3066914498141264,0.3066914498141264
modest,,0.3940520446096654,0.3940520446096654
mohair,,0.7044609665427508,0.7044609665427508
mohur,,0.05390334572490707,0.05390334572490707
moisture,,0.7137546468401486,0.7137546468401486
molasses,,0.5985130111524164,0.5985130111524164
mold,,0.6040892193308549,0.6040892193308549
mole,,0.8141263940520445,0.8141263940520445
molecule,,0.6338289962825279,0.6338289962825279
mom,0.6711720031533328,,0.6711720031533328
moment,0.5203984147251098,0.38104089219330856,0.45071965345920917
monad,,0.10594795539033458,0.10594795539033458
monarch,,0.8234200743494422,0.8234200743494422
monastery,,0.782527881040892,0.782527881040892
monday,0.5800139573364096,,0.5800139573364096
money,,0.8828996282527879,0.8828996282527879
monk,,0.8866171003717471,0.8866171003717471
monkey,0.7779714481167446,0.8531598513011152,0.8155656497089299
monocle,,0.7434944237918215,0.7434944237918215
