word1,word2,similarity,dataset
decorate,fix,0.3162650602409638,SimVerb-3500
win,achieve,0.7831325301204818,SimVerb-3500
grow,develop,0.8162650602409638,SimVerb-3500
push,press,0.649598393574297,SimVerb-3500
look,evaluate,0.5170682730923695,SimVerb-3500
know,realize,0.6335341365461846,SimVerb-3500
lose,disown,0.13353413654618473,SimVerb-3500
repair,fix,0.9999999999999999,SimVerb-3500
drink,blend,0.1004016064257028,SimVerb-3500
fail,discourage,0.2831325301204819,SimVerb-3500
multiply,divide,0.0502008032128514,SimVerb-3500
punish,prosecute,0.7670682730923694,SimVerb-3500
debate,fight,0.6666666666666665,SimVerb-3500
convince,argue,0.41666666666666663,SimVerb-3500
inform,tell,0.8664658634538153,SimVerb-3500
earn,spend,0.11646586345381524,SimVerb-3500
live,die,0.0502008032128514,SimVerb-3500
disappear,appear,0.08333333333333331,SimVerb-3500
mix,drink,0.08333333333333331,SimVerb-3500
cry,tear,0.33333333333333326,SimVerb-3500
capture,catch,0.9337349397590361,SimVerb-3500
control,operate,0.7831325301204818,SimVerb-3500
add,gain,0.683734939759036,SimVerb-3500
diminish,deteriorate,0.7670682730923694,SimVerb-3500
destroy,conquer,0.6164658634538152,SimVerb-3500
read,comprehend,0.5833333333333333,SimVerb-3500
promise,keep,0.3504016064257028,SimVerb-3500
borrow,return,0.0502008032128514,SimVerb-3500
take,steal,0.6335341365461846,SimVerb-3500
disperse,give,0.5170682730923695,SimVerb-3500
seem,be,0.4829317269076304,SimVerb-3500
sneeze,bless,0.03313253012048192,SimVerb-3500
discover,learn,0.683734939759036,SimVerb-3500
sink,swim,0.1004016064257028,SimVerb-3500
seek,find,0.649598393574297,SimVerb-3500
chase,run,0.5662650602409638,SimVerb-3500
increase,magnify,0.683734939759036,SimVerb-3500
dunk,sink,0.4337349397590361,SimVerb-3500
bother,nag,0.8002008032128513,SimVerb-3500
tell,respond,0.3995983935742971,SimVerb-3500
reappear,show,0.4829317269076304,SimVerb-3500
agree,please,0.5502008032128514,SimVerb-3500
create,destroy,0.1004016064257028,SimVerb-3500
learn,understand,0.6335341365461846,SimVerb-3500
explain,clarify,0.8835341365461847,SimVerb-3500
attend,join,0.3835341365461847,SimVerb-3500
unite,tie,0.33333333333333326,SimVerb-3500
collect,accumulate,0.8504016064257027,SimVerb-3500
cuddle,hug,0.8504016064257027,SimVerb-3500
seize,grasp,0.7499999999999999,SimVerb-3500
enter,participate,0.7168674698795179,SimVerb-3500
move,transplant,0.6335341365461846,SimVerb-3500
drink,stir,0.13353413654618473,SimVerb-3500
hang,kill,0.4337349397590361,SimVerb-3500
ask,plead,0.4829317269076304,SimVerb-3500
evaluate,determine,0.649598393574297,SimVerb-3500
decompose,deteriorate,0.8002008032128513,SimVerb-3500
steal,abduct,0.5662650602409638,SimVerb-3500
break,restore,0.03313253012048192,SimVerb-3500
obtain,receive,0.8162650602409638,SimVerb-3500
perceive,deceive,0.017068273092369475,SimVerb-3500
define,explain,0.8333333333333333,SimVerb-3500
hold,capture,0.8002008032128513,SimVerb-3500
detach,tear,0.681726907630522,SimVerb-3500
preview,watch,0.6164658634538152,SimVerb-3500
lean,trim,0.24196787148594376,SimVerb-3500
stop,yield,0.5502008032128514,SimVerb-3500
chew,swallow,0.30020080321285136,SimVerb-3500
argue,yell,0.5502008032128514,SimVerb-3500
look,analyze,0.5502008032128514,SimVerb-3500
exchange,replace,0.6164658634538152,SimVerb-3500
smash,hit,0.649598393574297,SimVerb-3500
hold,embrace,0.8333333333333333,SimVerb-3500
grind,dance,0.4829317269076304,SimVerb-3500
split,detach,0.5331325301204818,SimVerb-3500
buy,replace,0.4337349397590361,SimVerb-3500
snore,annoy,0.14959839357429716,SimVerb-3500
break,detach,0.6164658634538152,SimVerb-3500
play,show,0.23293172690763048,SimVerb-3500
punish,hurt,0.49999999999999994,SimVerb-3500
hate,regret,0.1004016064257028,SimVerb-3500
analyze,criticize,0.5331325301204818,SimVerb-3500
win,succeed,0.8504016064257027,SimVerb-3500
fly,flutter,0.5170682730923695,SimVerb-3500
walk,wander,0.7168674698795179,SimVerb-3500
glow,shine,0.8664658634538153,SimVerb-3500
scold,reprimand,0.966867469879518,SimVerb-3500
dig,bury,0.3835341365461847,SimVerb-3500
exhale,inhale,0.1004016064257028,SimVerb-3500
lay,relax,0.6004016064257027,SimVerb-3500
depart,leave,0.969879518072289,SimVerb-3500
forget,learn,0.0502008032128514,SimVerb-3500
toss,chuck,0.9166666666666666,SimVerb-3500
get,bring,0.36345381526104414,SimVerb-3500
help,please,0.24999999999999997,SimVerb-3500
slide,slither,0.649598393574297,SimVerb-3500
refrain,keep,0.23293172690763048,SimVerb-3500
beat,fight,0.5833333333333333,SimVerb-3500
urge,desire,0.6666666666666665,SimVerb-3500
discourage,disappoint,0.3995983935742971,SimVerb-3500
soothe,hurt,0.0502008032128514,SimVerb-3500
fasten,snap,0.5331325301204818,SimVerb-3500
sink,fall,0.4497991967871486,SimVerb-3500
give,award,0.6335341365461846,SimVerb-3500
integrate,mix,0.683734939759036,SimVerb-3500
kill,crush,0.30020080321285136,SimVerb-3500
accuse,prosecute,0.5502008032128514,SimVerb-3500
spread,gather,0.06626506024096385,SimVerb-3500
accomplish,overcome,0.5833333333333333,SimVerb-3500
touch,grab,0.46686746987951805,SimVerb-3500
grind,bump,0.3835341365461847,SimVerb-3500
shake,stir,0.41666666666666663,SimVerb-3500
pick,pluck,0.6004016064257027,SimVerb-3500
return,come,0.30321285140562243,SimVerb-3500
lift,push,0.19979919678714855,SimVerb-3500
squeeze,play,0.06626506024096385,SimVerb-3500
vanish,disappear,0.9497991967871485,SimVerb-3500
betray,deceive,0.7329317269076304,SimVerb-3500
persuade,convince,0.8835341365461847,SimVerb-3500
give,exchange,0.3162650602409638,SimVerb-3500
scare,shake,0.11646586345381524,SimVerb-3500
flip,turn,0.6335341365461846,SimVerb-3500
snap,crack,0.683734939759036,SimVerb-3500
cheat,lose,0.11646586345381524,SimVerb-3500
see,acknowledge,0.5662650602409638,SimVerb-3500
return,retreat,0.6335341365461846,SimVerb-3500
cheat,lie,0.5170682730923695,SimVerb-3500
pop,snap,0.4497991967871486,SimVerb-3500
fall,catch,0.1004016064257028,SimVerb-3500
see,glance,0.649598393574297,SimVerb-3500
excuse,rationalize,0.5170682730923695,SimVerb-3500
decrease,diminish,0.8002008032128513,SimVerb-3500
deny,object,0.7269076305220883,SimVerb-3500
freeze,thaw,0.0,SimVerb-3500
conquer,defeat,0.683734939759036,SimVerb-3500
discuss,debate,0.5833333333333333,SimVerb-3500
know,decide,0.30020080321285136,SimVerb-3500
snooze,nap,0.8835341365461847,SimVerb-3500
believe,doubt,0.1004016064257028,SimVerb-3500
walk,stand,0.3162650602409638,SimVerb-3500
acknowledge,know,0.3995983935742971,SimVerb-3500
draw,write,0.49999999999999994,SimVerb-3500
greet,introduce,0.6516064257028111,SimVerb-3500
overwhelm,overcome,0.2730923694779116,SimVerb-3500
refuse,deny,0.7831325301204818,SimVerb-3500
accuse,frame,0.3504016064257028,SimVerb-3500
croak,die,0.8002008032128513,SimVerb-3500
wait,call,0.06626506024096385,SimVerb-3500
play,practice,0.26706827309236947,SimVerb-3500
ascend,rise,0.8995983935742972,SimVerb-3500
poise,stand,0.5662650602409638,SimVerb-3500
hug,kiss,0.24999999999999997,SimVerb-3500
perceive,hear,0.41666666666666663,SimVerb-3500
rationalize,talk,0.30020080321285136,SimVerb-3500
say,repeat,0.3664658634538152,SimVerb-3500
stop,retain,0.23293172690763048,SimVerb-3500
run,sweat,0.33333333333333326,SimVerb-3500
flutter,move,0.6004016064257027,SimVerb-3500
engage,start,0.5833333333333333,SimVerb-3500
recommend,advise,0.8664658634538153,SimVerb-3500
delay,start,0.03313253012048192,SimVerb-3500
give,pay,0.4829317269076304,SimVerb-3500
amaze,surprise,0.8162650602409638,SimVerb-3500
glide,soar,0.7499999999999999,SimVerb-3500
melt,boil,0.4497991967871486,SimVerb-3500
spend,buy,0.6997991967871484,SimVerb-3500
dislike,despise,0.8664658634538153,SimVerb-3500
break,fix,0.11646586345381524,SimVerb-3500
give,demand,0.06626506024096385,SimVerb-3500
polish,rub,0.5502008032128514,SimVerb-3500
fail,succeed,0.14959839357429716,SimVerb-3500
conquer,beat,0.8504016064257027,SimVerb-3500
smother,cover,0.7168674698795179,SimVerb-3500
die,decay,0.6004016064257027,SimVerb-3500
assume,think,0.5170682730923695,SimVerb-3500
go,run,0.2831325301204819,SimVerb-3500
walk,run,0.30020080321285136,SimVerb-3500
walk,roam,0.6004016064257027,SimVerb-3500
wait,stand,0.2831325301204819,SimVerb-3500
preview,review,0.5170682730923695,SimVerb-3500
judge,accuse,0.4337349397590361,SimVerb-3500
understand,acknowledge,0.5502008032128514,SimVerb-3500
leave,wait,0.06626506024096385,SimVerb-3500
dance,flash,0.06626506024096385,SimVerb-3500
desire,want,0.9497991967871485,SimVerb-3500
convince,believe,0.5170682730923695,SimVerb-3500
run,move,0.6335341365461846,SimVerb-3500
humiliate,degrade,0.8664658634538153,SimVerb-3500
move,unload,0.41666666666666663,SimVerb-3500
take,abduct,0.7499999999999999,SimVerb-3500
accuse,lie,0.06626506024096385,SimVerb-3500
scramble,mix,0.7168674698795179,SimVerb-3500
multiply,reproduce,0.8162650602409638,SimVerb-3500
win,fail,0.03313253012048192,SimVerb-3500
insult,degrade,0.7831325301204818,SimVerb-3500
excuse,justify,0.5170682730923695,SimVerb-3500
hate,disgust,0.49999999999999994,SimVerb-3500
hit,hurt,0.4246987951807229,SimVerb-3500
succeed,excel,0.7831325301204818,SimVerb-3500
disappear,disintegrate,0.5451807228915662,SimVerb-3500
pay,raise,0.16666666666666663,SimVerb-3500
deny,stop,0.3835341365461847,SimVerb-3500
stand,sit,0.13353413654618473,SimVerb-3500
worry,think,0.25803212851405616,SimVerb-3500
exist,be,0.8504016064257027,SimVerb-3500
tire,tread,0.19979919678714855,SimVerb-3500
swim,tread,0.46686746987951805,SimVerb-3500
lay,sit,0.30020080321285136,SimVerb-3500
decompose,die,0.2831325301204819,SimVerb-3500
stay,sit,0.5170682730923695,SimVerb-3500
get,receive,0.8002008032128513,SimVerb-3500
urge,convince,0.5602409638554217,SimVerb-3500
reappear,see,0.3162650602409638,SimVerb-3500
drain,sink,0.3162650602409638,SimVerb-3500
deliver,arrive,0.46987951807228906,SimVerb-3500
think,suppose,0.6666666666666665,SimVerb-3500
discover,find,0.9166666666666666,SimVerb-3500
lift,raise,0.9166666666666666,SimVerb-3500
play,enjoy,0.49999999999999994,SimVerb-3500
incline,lean,0.5833333333333333,SimVerb-3500
climb,descend,0.03313253012048192,SimVerb-3500
smear,smudge,0.8162650602409638,SimVerb-3500
mix,combine,0.8162650602409638,SimVerb-3500
advise,talk,0.4829317269076304,SimVerb-3500
achieve,fail,0.015060240963855418,SimVerb-3500
obtain,take,0.7670682730923694,SimVerb-3500
assume,predict,0.3995983935742971,SimVerb-3500
punch,slap,0.5331325301204818,SimVerb-3500
attach,combine,0.6666666666666665,SimVerb-3500
walk,tread,0.6997991967871484,SimVerb-3500
learn,educate,0.3504016064257028,SimVerb-3500
pull,grab,0.3504016064257028,SimVerb-3500
ascend,fall,0.06626506024096385,SimVerb-3500
defend,attack,0.1004016064257028,SimVerb-3500
build,restore,0.49999999999999994,SimVerb-3500
forget,remind,0.0502008032128514,SimVerb-3500
correct,disprove,0.2269076305220883,SimVerb-3500
drink,sip,0.7670682730923694,SimVerb-3500
bound,jump,0.5662650602409638,SimVerb-3500
stare,watch,0.7670682730923694,SimVerb-3500
scramble,run,0.46686746987951805,SimVerb-3500
beat,pelt,0.4829317269076304,SimVerb-3500
judge,criticize,0.6004016064257027,SimVerb-3500
save,protect,0.8002008032128513,SimVerb-3500
run,avoid,0.3995983935742971,SimVerb-3500
join,belong,0.6004016064257027,SimVerb-3500
cast,throw,0.49999999999999994,SimVerb-3500
aid,help,0.9337349397590361,SimVerb-3500
beware,warn,0.7168674698795179,SimVerb-3500
tie,fasten,0.7831325301204818,SimVerb-3500
play,amuse,0.4829317269076304,SimVerb-3500
tell,renounce,0.16666666666666663,SimVerb-3500
disallow,allow,0.0502008032128514,SimVerb-3500
respect,adore,0.46686746987951805,SimVerb-3500
lick,bite,0.19979919678714855,SimVerb-3500
save,collect,0.46686746987951805,SimVerb-3500
announce,inform,0.7831325301204818,SimVerb-3500
bring,forget,0.06626506024096385,SimVerb-3500
drink,pour,0.23293172690763048,SimVerb-3500
steal,kidnap,0.6164658634538152,SimVerb-3500
strip,tease,0.30020080321285136,SimVerb-3500
bother,annoy,0.8995983935742972,SimVerb-3500
take,unload,0.21686746987951805,SimVerb-3500
alter,rearrange,0.6335341365461846,SimVerb-3500
vanish,disintegrate,0.6666666666666665,SimVerb-3500
stink,smell,0.8664658634538153,SimVerb-3500
yearn,strive,0.5170682730923695,SimVerb-3500
ask,receive,0.0502008032128514,SimVerb-3500
wiggle,dance,0.5170682730923695,SimVerb-3500
carry,deliver,0.3835341365461847,SimVerb-3500
repair,break,0.017068273092369475,SimVerb-3500
stop,interrupt,0.6004016064257027,SimVerb-3500
move,advance,0.683734939759036,SimVerb-3500
limp,walk,0.3835341365461847,SimVerb-3500
disgust,offend,0.8333333333333333,SimVerb-3500
smother,kiss,0.26706827309236947,SimVerb-3500
break,escape,0.2831325301204819,SimVerb-3500
keep,stay,0.3162650602409638,SimVerb-3500
keep,take,0.26706827309236947,SimVerb-3500
admire,respect,0.7168674698795179,SimVerb-3500
slip,fall,0.6967871485943774,SimVerb-3500
release,press,0.08333333333333331,SimVerb-3500
participate,join,0.5662650602409638,SimVerb-3500
know,perceive,0.49999999999999994,SimVerb-3500
look,glare,0.5170682730923695,SimVerb-3500
rebel,yell,0.18172690763052207,SimVerb-3500
wiggle,tickle,0.23293172690763048,SimVerb-3500
refuse,agree,0.06626506024096385,SimVerb-3500
spring,fall,0.1004016064257028,SimVerb-3500
save,accumulate,0.6967871485943774,SimVerb-3500
count,add,0.7118473895582328,SimVerb-3500
hurt,betray,0.3835341365461847,SimVerb-3500
gain,obtain,0.7670682730923694,SimVerb-3500
produce,make,0.8935742971887549,SimVerb-3500
decline,advance,0.13353413654618473,SimVerb-3500
yield,wait,0.5662650602409638,SimVerb-3500
accumulate,grow,0.7168674698795179,SimVerb-3500
give,take,0.14959839357429716,SimVerb-3500
deny,regret,0.1004016064257028,SimVerb-3500
watch,observe,0.9497991967871485,SimVerb-3500
gain,achieve,0.5170682730923695,SimVerb-3500
hurt,slap,0.46686746987951805,SimVerb-3500
dismiss,release,0.5833333333333333,SimVerb-3500
perceive,see,0.8002008032128513,SimVerb-3500
assault,kill,0.5833333333333333,SimVerb-3500
follow,search,0.24999999999999997,SimVerb-3500
see,preview,0.8002008032128513,SimVerb-3500
reply,speak,0.5502008032128514,SimVerb-3500
suggest,talk,0.2831325301204819,SimVerb-3500
hate,glare,0.41666666666666663,SimVerb-3500
finish,graduate,0.5331325301204818,SimVerb-3500
stay,leave,0.017068273092369475,SimVerb-3500
calculate,compute,0.6666666666666665,SimVerb-3500
break,sprain,0.4497991967871486,SimVerb-3500
start,stop,0.03313253012048192,SimVerb-3500
broil,fry,0.33333333333333326,SimVerb-3500
cry,disappoint,0.11646586345381524,SimVerb-3500
fly,flap,0.4337349397590361,SimVerb-3500
elect,win,0.41666666666666663,SimVerb-3500
disappear,reappear,0.06626506024096385,SimVerb-3500
leave,avoid,0.3664658634538152,SimVerb-3500
preview,sneak,0.33333333333333326,SimVerb-3500
hunt,find,0.6997991967871484,SimVerb-3500
carry,haul,0.8333333333333333,SimVerb-3500
aim,strive,0.7831325301204818,SimVerb-3500
crave,desire,0.8664658634538153,SimVerb-3500
assault,fight,0.7269076305220883,SimVerb-3500
talk,sing,0.30020080321285136,SimVerb-3500
demolish,smash,0.8504016064257027,SimVerb-3500
say,do,0.13353413654618473,SimVerb-3500
forbid,permit,0.06626506024096385,SimVerb-3500
stab,kill,0.4829317269076304,SimVerb-3500
refuse,decline,0.9166666666666666,SimVerb-3500
disown,leave,0.6064257028112449,SimVerb-3500
usurp,take,0.46686746987951805,SimVerb-3500
know,comprehend,0.7670682730923694,SimVerb-3500
sing,dance,0.19979919678714855,SimVerb-3500
fight,defend,0.649598393574297,SimVerb-3500
deal,barter,0.7329317269076304,SimVerb-3500
repress,hold,0.5833333333333333,SimVerb-3500
cough,swallow,0.19979919678714855,SimVerb-3500
scare,scream,0.24999999999999997,SimVerb-3500
give,deny,0.13353413654618473,SimVerb-3500
stop,ban,0.6365461847389557,SimVerb-3500
stop,refrain,0.649598393574297,SimVerb-3500
acquire,ask,0.11646586345381524,SimVerb-3500
originate,discover,0.3504016064257028,SimVerb-3500
holler,scream,0.7831325301204818,SimVerb-3500
fight,argue,0.7168674698795179,SimVerb-3500
dump,throw,0.41666666666666663,SimVerb-3500
connect,attach,0.7670682730923694,SimVerb-3500
rub,pat,0.5331325301204818,SimVerb-3500
hurt,stab,0.5301204819277108,SimVerb-3500
allow,admit,0.7670682730923694,SimVerb-3500
know,define,0.41666666666666663,SimVerb-3500
choke,kill,0.5662650602409638,SimVerb-3500
wreck,smash,0.8333333333333333,SimVerb-3500
correct,prove,0.3995983935742971,SimVerb-3500
take,get,0.4829317269076304,SimVerb-3500
earn,make,0.6004016064257027,SimVerb-3500
bring,take,0.2118473895582329,SimVerb-3500
snuggle,cuddle,0.8504016064257027,SimVerb-3500
release,pardon,0.6335341365461846,SimVerb-3500
fill,pour,0.6164658634538152,SimVerb-3500
select,pick,0.966867469879518,SimVerb-3500
select,choose,0.9166666666666666,SimVerb-3500
hunt,shoot,0.7168674698795179,SimVerb-3500
enjoy,hate,0.017068273092369475,SimVerb-3500
stand,kneel,0.06626506024096385,SimVerb-3500
judge,decide,0.683734939759036,SimVerb-3500
use,abuse,0.30020080321285136,SimVerb-3500
kiss,embrace,0.6335341365461846,SimVerb-3500
beat,assault,0.7831325301204818,SimVerb-3500
bury,die,0.33333333333333326,SimVerb-3500
overpower,struggle,0.19979919678714855,SimVerb-3500
ban,forbid,0.9166666666666666,SimVerb-3500
forget,know,0.11646586345381524,SimVerb-3500
pinch,bite,0.24999999999999997,SimVerb-3500
stretch,reach,0.6335341365461846,SimVerb-3500
conquer,divide,0.1004016064257028,SimVerb-3500
hear,listen,0.6666666666666665,SimVerb-3500
drag,haul,0.8483935742971885,SimVerb-3500
spill,drink,0.14959839357429716,SimVerb-3500
ignore,neglect,0.8995983935742972,SimVerb-3500
avoid,neglect,0.5331325301204818,SimVerb-3500
wrap,foil,0.30020080321285136,SimVerb-3500
need,want,0.19979919678714855,SimVerb-3500
give,keep,0.08333333333333331,SimVerb-3500
imitate,mimic,0.966867469879518,SimVerb-3500
prove,convince,0.5502008032128514,SimVerb-3500
keep,reserve,0.683734939759036,SimVerb-3500
carry,lift,0.7329317269076304,SimVerb-3500
decrease,descend,0.5833333333333333,SimVerb-3500
write,compose,0.683734939759036,SimVerb-3500
show,see,0.5170682730923695,SimVerb-3500
relax,sit,0.4497991967871486,SimVerb-3500
create,design,0.8162650602409638,SimVerb-3500
build,create,0.6666666666666665,SimVerb-3500
tear,sob,0.5331325301204818,SimVerb-3500
hurt,criticize,0.3664658634538152,SimVerb-3500
play,participate,0.4829317269076304,SimVerb-3500
kill,smash,0.5502008032128514,SimVerb-3500
do,accomplish,0.6997991967871484,SimVerb-3500
shake,wag,0.5833333333333333,SimVerb-3500
spill,splash,0.4497991967871486,SimVerb-3500
gather,meet,0.7499999999999999,SimVerb-3500
hold,cuddle,0.649598393574297,SimVerb-3500
decrease,reduce,0.966867469879518,SimVerb-3500
instruct,direct,0.649598393574297,SimVerb-3500
advise,tell,0.8162650602409638,SimVerb-3500
divide,add,0.0,SimVerb-3500
shine,glare,0.3664658634538152,SimVerb-3500
glide,float,0.5502008032128514,SimVerb-3500
rebel,fight,0.649598393574297,SimVerb-3500
sit,jump,0.13353413654618473,SimVerb-3500
evaluate,think,0.8002008032128513,SimVerb-3500
move,crawl,0.3664658634538152,SimVerb-3500
comfort,help,0.6164658634538152,SimVerb-3500
weep,cry,0.9337349397590361,SimVerb-3500
recommend,help,0.49999999999999994,SimVerb-3500
speak,whisper,0.5170682730923695,SimVerb-3500
glow,burn,0.4337349397590361,SimVerb-3500
annihilate,destroy,0.8835341365461847,SimVerb-3500
erupt,blow,0.5662650602409638,SimVerb-3500
say,ask,0.41666666666666663,SimVerb-3500
ask,want,0.3162650602409638,SimVerb-3500
touch,rub,0.5662650602409638,SimVerb-3500
attract,like,0.33333333333333326,SimVerb-3500
excuse,pardon,0.966867469879518,SimVerb-3500
attend,participate,0.41666666666666663,SimVerb-3500
disintegrate,deteriorate,0.6365461847389557,SimVerb-3500
hug,embrace,0.8664658634538153,SimVerb-3500
look,listen,0.11646586345381524,SimVerb-3500
capture,seize,0.8333333333333333,SimVerb-3500
complain,argue,0.5331325301204818,SimVerb-3500
hang,hold,0.3835341365461847,SimVerb-3500
inquire,ask,0.8504016064257027,SimVerb-3500
acknowledge,show,0.2831325301204819,SimVerb-3500
pinch,hurt,0.5662650602409638,SimVerb-3500
pause,wait,0.8835341365461847,SimVerb-3500
know,predict,0.3504016064257028,SimVerb-3500
defeat,overcome,0.683734939759036,SimVerb-3500
shake,wiggle,0.6335341365461846,SimVerb-3500
take,borrow,0.5833333333333333,SimVerb-3500
trail,lead,0.23293172690763048,SimVerb-3500
hear,speak,0.1004016064257028,SimVerb-3500
use,borrow,0.3664658634538152,SimVerb-3500
vary,change,0.8664658634538153,SimVerb-3500
analyze,evaluate,0.8162650602409638,SimVerb-3500
run,roam,0.41666666666666663,SimVerb-3500
reach,get,0.683734939759036,SimVerb-3500
lose,keep,0.0,SimVerb-3500
argue,demand,0.3835341365461847,SimVerb-3500
crunch,smash,0.683734939759036,SimVerb-3500
stir,mix,0.8333333333333333,SimVerb-3500
reach,grasp,0.41666666666666663,SimVerb-3500
reject,take,0.03313253012048192,SimVerb-3500
prefer,choose,0.5662650602409638,SimVerb-3500
push,tug,0.06626506024096385,SimVerb-3500
hit,kick,0.46686746987951805,SimVerb-3500
smear,spread,0.8002008032128513,SimVerb-3500
crash,demolish,0.5170682730923695,SimVerb-3500
gain,succeed,0.41666666666666663,SimVerb-3500
burn,cook,0.26706827309236947,SimVerb-3500
strive,excel,0.5170682730923695,SimVerb-3500
destroy,perish,0.3995983935742971,SimVerb-3500
remain,leave,0.0502008032128514,SimVerb-3500
tear,sew,0.0502008032128514,SimVerb-3500
engage,begin,0.6164658634538152,SimVerb-3500
descend,come,0.2831325301204819,SimVerb-3500
neglect,forget,0.4337349397590361,SimVerb-3500
believe,understand,0.3995983935742971,SimVerb-3500
stay,retain,0.46686746987951805,SimVerb-3500
become,succeed,0.3995983935742971,SimVerb-3500
understand,realize,0.8002008032128513,SimVerb-3500
make,build,0.9337349397590361,SimVerb-3500
erode,fade,0.5913654618473895,SimVerb-3500
laugh,chuck,0.24999999999999997,SimVerb-3500
touch,reach,0.3664658634538152,SimVerb-3500
cook,grill,0.6666666666666665,SimVerb-3500
look,watch,0.8333333333333333,SimVerb-3500
laugh,cry,0.0,SimVerb-3500
yield,give,0.6335341365461846,SimVerb-3500
take,refuse,0.16666666666666663,SimVerb-3500
tell,explain,0.6666666666666665,SimVerb-3500
plead,beg,0.9497991967871485,SimVerb-3500
want,beg,0.3162650602409638,SimVerb-3500
participate,say,0.3835341365461847,SimVerb-3500
allow,permit,0.966867469879518,SimVerb-3500
erupt,burst,0.6997991967871484,SimVerb-3500
capture,escape,0.0502008032128514,SimVerb-3500
beat,pounce,0.2831325301204819,SimVerb-3500
broil,boil,0.30020080321285136,SimVerb-3500
arrive,come,0.7168674698795179,SimVerb-3500
disown,forget,0.16666666666666663,SimVerb-3500
seize,stop,0.5833333333333333,SimVerb-3500
request,want,0.649598393574297,SimVerb-3500
rush,hustle,0.6997991967871484,SimVerb-3500
admire,want,0.4829317269076304,SimVerb-3500
rescue,help,0.649598393574297,SimVerb-3500
cry,worry,0.3664658634538152,SimVerb-3500
stop,repress,0.6004016064257027,SimVerb-3500
imagine,think,0.7670682730923694,SimVerb-3500
control,run,0.1365461847389558,SimVerb-3500
try,do,0.4337349397590361,SimVerb-3500
pull,tug,0.9337349397590361,SimVerb-3500
beat,win,0.8162650602409638,SimVerb-3500
add,subtract,0.11646586345381524,SimVerb-3500
overpower,dominate,0.8504016064257027,SimVerb-3500
swoon,fall,0.5662650602409638,SimVerb-3500
realize,acknowledge,0.7670682730923694,SimVerb-3500
beg,steal,0.0502008032128514,SimVerb-3500
flex,bend,0.8002008032128513,SimVerb-3500
mistreat,abuse,0.8995983935742972,SimVerb-3500
toil,sweat,0.5502008032128514,SimVerb-3500
lose,compete,0.14959839357429716,SimVerb-3500
see,visit,0.6164658634538152,SimVerb-3500
decline,fall,0.6335341365461846,SimVerb-3500
waste,save,0.1004016064257028,SimVerb-3500
worry,doubt,0.5913654618473895,SimVerb-3500
leave,stray,0.5662650602409638,SimVerb-3500
criticize,complain,0.4829317269076304,SimVerb-3500
show,tell,0.2831325301204819,SimVerb-3500
understand,know,0.6365461847389557,SimVerb-3500
attend,miss,0.0502008032128514,SimVerb-3500
decline,deny,0.683734939759036,SimVerb-3500
bound,tie,0.8995983935742972,SimVerb-3500
avoid,dislike,0.36345381526104414,SimVerb-3500
climb,hike,0.7670682730923694,SimVerb-3500
fall,jump,0.14959839357429716,SimVerb-3500
like,prefer,0.8835341365461847,SimVerb-3500
laugh,ridicule,0.46686746987951805,SimVerb-3500
show,direct,0.6666666666666665,SimVerb-3500
stamp,collect,0.11646586345381524,SimVerb-3500
recommend,like,0.3995983935742971,SimVerb-3500
flee,run,0.8333333333333333,SimVerb-3500
lend,borrow,0.3504016064257028,SimVerb-3500
criticize,argue,0.46686746987951805,SimVerb-3500
smother,hug,0.3995983935742971,SimVerb-3500
obtain,steal,0.3995983935742971,SimVerb-3500
catch,receive,0.6997991967871484,SimVerb-3500
stare,glare,0.6004016064257027,SimVerb-3500
stir,fry,0.18373493975903613,SimVerb-3500
talk,explain,0.6004016064257027,SimVerb-3500
perceive,get,0.3995983935742971,SimVerb-3500
leave,walk,0.18373493975903613,SimVerb-3500
reappear,repeat,0.2831325301204819,SimVerb-3500
whip,hit,0.649598393574297,SimVerb-3500
leave,release,0.3504016064257028,SimVerb-3500
rattle,shake,0.6997991967871484,SimVerb-3500
promise,swear,0.8333333333333333,SimVerb-3500
look,squint,0.4829317269076304,SimVerb-3500
drink,swallow,0.49999999999999994,SimVerb-3500
claim,say,0.5833333333333333,SimVerb-3500
decide,think,0.46686746987951805,SimVerb-3500
guess,assume,0.6666666666666665,SimVerb-3500
catch,hold,0.4337349397590361,SimVerb-3500
dismiss,leave,0.4497991967871486,SimVerb-3500
dash,run,0.8333333333333333,SimVerb-3500
remove,unload,0.5833333333333333,SimVerb-3500
request,demand,0.4497991967871486,SimVerb-3500
glide,slide,0.5150602409638554,SimVerb-3500
sew,mend,0.7168674698795179,SimVerb-3500
steer,drive,0.6004016064257027,SimVerb-3500
adjourn,dismiss,0.6004016064257027,SimVerb-3500
search,find,0.4829317269076304,SimVerb-3500
pray,ask,0.3835341365461847,SimVerb-3500
steal,poach,0.6335341365461846,SimVerb-3500
forget,dismiss,0.5833333333333333,SimVerb-3500
compose,decompose,0.11646586345381524,SimVerb-3500
drown,sink,0.30020080321285136,SimVerb-3500
search,hunt,0.7499999999999999,SimVerb-3500
finish,solve,0.6004016064257027,SimVerb-3500
amuse,laugh,0.7329317269076304,SimVerb-3500
remember,think,0.3504016064257028,SimVerb-3500
grow,learn,0.6004016064257027,SimVerb-3500
argue,prove,0.3504016064257028,SimVerb-3500
design,decorate,0.5170682730923695,SimVerb-3500
