word,visual,phonetic,textual
jumping,0.6570048309178742,0.6858513189448441,0.7890625
june,0.33816425120772964,0.8489208633093523,0.5286458333333333
junior,0.43478260869565233,0.6690647482014387,0.48958333333333326
just,0.2463768115942031,0.5995203836930456,0.40364583333333326
k,0.35265700483091766,0.7913669064748201,0.38541666666666674
kansas,0.3913043478260869,0.6618705035971222,0.7161458333333333
kate,0.42995169082125617,0.6978417266187049,0.36979166666666674
katie,0.3816425120772946,0.5611510791366905,0.5651041666666667
keep,0.16425120772946844,0.65947242206235,0.16927083333333337
kelly,0.4057971014492754,0.7362110311750598,0.75
key,0.47342995169082114,0.9160671462829735,0.40885416666666674
kids,0.35265700483091766,0.65947242206235,0.7057291666666667
king,0.3285024154589373,0.6690647482014387,0.7838541666666667
kingdom,0.41062801932367154,0.8225419664268585,0.5416666666666667
kings,0.3913043478260869,0.7865707434052758,0.7213541666666667
kiss,0.37681159420289845,0.7002398081534771,0.7994791666666667
kit,0.36231884057971,0.7002398081534771,0.890625
kitten,0.8820844703098212,0.9878127299484915,0.8777566349524284
kittens,0.6280193236714977,0.6882494004796162,0.9270833333333333
kitty,0.8640940812827509,0.9031686902133923,0.9261892839258887
knew,0.22705314009661848,0.6858513189448441,0.25520833333333337
knitting,0.6956521739130435,0.38848920863309344,0.8671875
know,0.13526570048309194,0.8057553956834531,0.18489583333333337
known,0.41062801932367154,0.8009592326139088,0.4140625
kong,0.40096618357487923,0.8465227817745802,0.5052083333333333
korea,0.3333333333333335,0.474820143884892,0.48177083333333326
korean,0.35265700483091766,0.7362110311750598,0.43229166666666674
l,0.33816425120772964,0.8201438848920863,0.41666666666666674
la,0.33816425120772964,0.750599520383693,0.640625
lab,0.4154589371980677,0.7961630695443644,0.7890625
lacrosse,0.7632850241545892,0.6714628297362111,0.9036458333333333
ladies,0.38647342995169076,0.5563549160671462,0.8828125
lady,0.4954498192211759,0.7957424623215335,0.8147546841094976
lake,0.7246376811594204,0.8896882494004796,0.7708333333333333
lakes,0.7149758454106281,0.6858513189448441,0.8645833333333333
lamp,0.5265700483091789,0.7146282973621103,0.90625
land,0.43478260869565233,0.8057553956834531,0.7005208333333333
landmark,0.6135265700483092,0.8249400479616307,0.7239583333333333
landscapes,0.6086956521739131,0.7889688249400479,0.6744791666666667
lane,0.43478260869565233,0.764988009592326,0.5677083333333333
large,0.38647342995169076,0.7002398081534771,0.7161458333333333
larger,0.033816425120772875,0.8225419664268585,0.390625
largest,0.4057971014492754,0.7913669064748201,0.6432291666666667
las,0.40096618357487923,0.6762589928057554,0.609375
last,0.256038647342995,0.6930455635491606,0.859375
late,0.42995169082125617,0.7458033573141487,0.4375
latest,0.3333333333333335,0.6426858513189448,0.36197916666666674
launch,0.37681159420289845,0.7362110311750598,0.5052083333333333
laura,0.4154589371980677,0.7074340527577938,0.9166666666666667
law,0.3913043478260869,0.750599520383693,0.46614583333333326
le,0.40096618357487923,0.6067146282973621,0.4921875
leaders,0.5410628019323673,0.6570743405275778,0.46875
leadership,0.49275362318840576,0.750599520383693,0.53125
leading,0.3961352657004831,0.7985611510791366,0.44270833333333326
leaf,0.8966941150901937,0.7257864238410597,0.9731997996995492
league,0.3816425120772946,0.7985611510791366,0.5703125
learn,0.4879227053140096,0.7937649880095923,0.43489583333333326
learned,0.3574879227053138,0.8105515587529974,0.48177083333333326
learning,0.41062801932367154,0.709832134292566,0.48958333333333326
leave,0.30434782608695654,0.6235011990407673,0.29427083333333337
leaves,1.0,0.5779376498800959,0.625
leaving,0.20772946859903385,0.8081534772182253,0.34375
led,0.40096618357487923,0.7889688249400479,0.40885416666666674
lee,0.36231884057971,0.7913669064748201,0.8359375
left,0.3429951690821258,0.6570743405275778,0.44270833333333326
legs,0.48309178743961345,0.7985611510791366,0.875
les,0.2946859903381642,0.803357314148681,0.38541666666666674
less,0.05797101449275366,0.8105515587529974,0.04427083333333337
let,0.18840579710144922,0.8369304556354915,0.14322916666666674
liberty,0.4154589371980677,0.8465227817745802,0.5885416666666667
libraries,0.40096618357487923,0.7673860911270982,0.5807291666666667
library,0.4396135265700485,0.8105515587529974,0.6276041666666667
licensed,0.3333333333333335,0.6978417266187049,0.5651041666666667
life,0.4541062801932365,0.645083932853717,0.5572916666666667
lift,0.318840579710145,0.6882494004796162,0.8255208333333333
light,0.6425120772946862,0.7769784172661869,0.546875
lighting,0.42028985507246386,0.7721822541966425,0.8489583333333333
lights,0.38647342995169076,0.5347721822541966,0.7083333333333333
like,0.3285024154589373,0.750599520383693,0.71875
liked,0.3333333333333335,0.6474820143884892,0.31510416666666674
likes,0.531400966183575,0.6714628297362111,0.48177083333333326
lily,0.5265700483091789,0.7002398081534771,0.5729166666666667
limited,0.22222222222222232,0.8609112709832134,0.41145833333333326
lincoln,0.2753623188405796,0.8537170263788969,0.8255208333333333
line,0.5072463768115942,0.6690647482014387,0.8333333333333333
lines,0.5893719806763285,0.7170263788968825,0.5572916666666667
links,0.2463768115942031,0.7865707434052758,0.33854166666666674
lion,0.3429951690821258,0.9136690647482013,0.6614583333333333
lisa,0.47342995169082114,0.6139088729016786,0.5338541666666667
list,0.3574879227053138,0.6522781774580335,0.27864583333333337
little,0.2367149758454108,0.6498800959232613,0.8203125
live,0.6038647342995169,0.7913669064748201,0.234375
lived,0.3333333333333335,0.5515587529976018,0.7838541666666667
lives,0.2753623188405796,0.6091127098321343,0.6822916666666667
living,0.41062801932367154,0.8729016786570742,0.484375
lo,0.44444444444444464,0.8201438848920863,0.6770833333333333
local,0.32367149758454117,0.5779376498800959,0.4609375
located,0.49275362318840576,0.8561151079136691,0.6953125
location,0.4396135265700485,0.8249400479616307,0.6692708333333333
locomotive,0.63768115942029,0.7529976019184652,0.7682291666666667
logo,0.6328502415458939,0.7170263788968825,0.6197916666666667
london,0.4057971014492754,0.8273381294964028,0.6145833333333333
long,0.4154589371980677,0.8225419664268585,0.46354166666666674
longer,0.21739130434782616,0.8513189448441247,0.06510416666666674
look,0.41062801932367154,0.829736211031175,0.6536458333333333
looked,0.24154589371980695,0.7577937649880095,0.13020833333333337
looking,0.5893719806763285,0.8609112709832134,0.6770833333333333
looks,0.15458937198067613,0.7625899280575539,0.23697916666666674
lord,0.4637681159420288,0.7529976019184652,0.3984375
los,0.3574879227053138,0.7410071942446042,0.6197916666666667
lost,0.33816425120772964,0.6906474820143884,0.47916666666666674
lot,0.28019323671497576,0.8105515587529974,0.2265625
lots,0.38647342995169076,0.7074340527577938,0.4375
lotus,0.42028985507246386,0.7625899280575539,0.953125
louis,0.35265700483091766,0.6834532374100719,0.5078125
lounge,0.652173913043478,0.6738609112709832,0.9322916666666667
love,0.4637681159420288,0.8345323741007193,0.5260416666666667
lovely,0.3429951690821258,0.594724220623501,0.8098958333333333
loves,0.47342995169082114,0.7889688249400479,0.7760416666666667
low,0.44444444444444464,0.8201438848920863,0.45052083333333326
lower,0.5410628019323673,0.8249400479616307,0.515625
luis,0.42995169082125617,0.5851318944844124,0.5234375
lunch,0.49275362318840576,0.7218225419664268,0.5104166666666667
lyon,0.4396135265700485,0.9136690647482013,0.49739583333333326
m,0.3091787439613527,0.6882494004796162,0.37239583333333326
ma,0.17391304347826075,0.815347721822542,0.5911458333333333
machine,0.33816425120772964,0.4604316546762589,0.6744791666666667
made,0.3961352657004831,0.7529976019184652,0.5651041666666667
madrid,0.4154589371980677,0.6834532374100719,0.6484375
magazine,0.45893719806763267,0.6858513189448441,0.5442708333333333
mai,0.3961352657004831,0.8657074340527577,0.6171875
main,0.40096618357487923,0.7889688249400479,0.30989583333333337
maine,0.6714975845410627,0.7889688249400479,0.5703125
mais,0.2995169082125604,0.764988009592326,0.4453125
major,0.38647342995169076,0.5227817745803356,0.36979166666666674
make,0.4782608695652173,0.844124700239808,0.29166666666666674
makes,0.11594202898550732,0.7170263788968825,0.11979166666666674
making,0.5845410628019323,0.48681055155875286,0.33854166666666674
mall,0.42512077294686,0.829736211031175,0.5104166666666667
man,0.3429951690821258,0.815347721822542,0.484375
managed,0.2657004830917873,0.5275779376498801,0.48697916666666674
management,0.44927536231884035,0.60431654676259,0.5130208333333333
manchester,0.5169082125603865,0.709832134292566,0.7552083333333333
manhattan,0.531400966183575,0.803357314148681,0.8177083333333333
manuel,0.4057971014492754,0.5899280575539567,0.3125
many,0.2946859903381642,0.47961630695443636,0.53125
map,0.4154589371980677,0.8249400479616307,0.453125
mar,0.3429951690821258,0.8225419664268585,0.36458333333333326
marathon,0.7391304347826089,0.6618705035971222,0.7994791666666667
marc,0.3961352657004831,0.6067146282973621,0.5182291666666667
march,0.32367149758454117,0.6810551558752997,0.6666666666666667
marching,0.6570048309178742,0.894484412470024,0.71875
mare,0.63768115942029,0.7889688249400479,0.9114583333333333
maria,0.3816425120772946,0.6474820143884892,0.7447916666666667
marina,0.48309178743961345,0.5131894484412469,0.8880208333333333
marine,0.36231884057971,0.45563549160671457,0.7057291666666667
mark,0.30434782608695654,0.6067146282973621,0.7994791666666667
market,0.5507246376811592,0.8705035971223021,0.8359375
marketing,0.5700483091787438,0.8369304556354915,0.5911458333333333
married,0.36231884057971,0.489208633093525,0.8411458333333333
mars,0.38647342995169076,0.7074340527577938,0.7421875
martin,0.31400966183574885,0.8225419664268585,0.5286458333333333
mary,0.27053140096618344,0.709832134292566,0.6666666666666667
maryland,0.36714975845410613,0.6738609112709832,0.5833333333333333
mask,0.4396135265700485,0.6786570743405276,0.8411458333333333
mass,0.6086956521739131,0.829736211031175,0.45052083333333326
massachusetts,0.5652173913043477,0.645083932853717,0.765625
master,0.36714975845410613,0.6019184652278178,0.765625
match,0.47342995169082114,0.8129496402877696,0.515625
matt,0.38647342995169076,0.8249400479616307,0.421875
matthew,0.45893719806763267,0.8776978417266186,0.4296875
max,0.49275362318840576,0.7553956834532374,0.7109375
may,0.256038647342995,0.7817745803357314,0.39583333333333326
mayo,0.4057971014492754,0.6930455635491606,0.5494791666666667
mayor,0.43478260869565233,0.8681055155875299,0.37760416666666674
me,0.4782608695652173,0.8177458033573142,0.39583333333333326
mean,0.3091787439613527,0.7817745803357314,0.09114583333333337
means,0.1304347826086958,0.6139088729016786,0.2109375
media,0.3574879227053138,0.4148681055155875,0.6015625
medical,0.318840579710145,0.6306954436450838,0.5338541666666667
medieval,0.6086956521739131,0.5779376498800959,0.6536458333333333
meet,0.24154589371980695,0.8321342925659472,0.8203125
meeting,0.5555555555555554,0.6618705035971222,0.5755208333333333
melbourne,0.3574879227053138,0.6474820143884892,0.7708333333333333
member,0.3478260869565215,0.5179856115107913,0.5442708333333333
members,0.41062801932367154,0.4988009592326139,0.7057291666666667
memorial,0.3913043478260869,0.422062350119904,0.8098958333333333
memories,0.42512077294686,0.44124700239808146,0.7135416666666667
men,0.5312539773032837,0.7682167180163155,0.6120497151977967
met,0.2753623188405796,0.8369304556354915,0.5807291666666667
metro,0.57487922705314,0.7194244604316546,0.7161458333333333
mexico,0.3333333333333335,0.7817745803357314,0.6588541666666667
miami,0.3961352657004831,0.5203836930455634,0.6197916666666667
michael,0.37681159420289845,0.6618705035971222,0.5598958333333333
michigan,0.3913043478260869,0.6762589928057554,0.6302083333333333
middle,0.36714975845410613,0.6306954436450838,0.7890625
might,0.18840579710144922,0.803357314148681,0.07291666666666674
miguel,0.42512077294686,0.5755395683453237,0.7317708333333333
mike,0.37681159420289845,0.7745803357314147,0.7760416666666667
mile,0.6425120772946862,0.7146282973621103,0.5546875
miles,0.4975845410628019,0.633093525179856,0.7994791666666667
military,0.4154589371980677,0.6930455635491606,0.40104166666666674
mill,0.6763285024154588,0.8633093525179856,0.6901041666666667
million,0.3285024154589373,0.7601918465227817,0.49739583333333326
mine,0.18357487922705307,0.7697841726618704,0.7369791666666667
mini,0.5304146241336845,0.7499310154525386,0.7738607911867801
miniature,0.45893719806763267,0.6834532374100719,0.8411458333333333
minister,0.7246376811594204,0.6306954436450838,0.7057291666666667
minnesota,0.45893719806763267,0.4436450839328536,0.609375
minutes,0.318840579710145,0.618705035971223,0.5208333333333333
mirror,0.7689019825650192,0.8938097866078,0.8868703054581875
miss,0.5217391304347827,0.8057553956834531,0.3515625
missed,0.3478260869565215,0.6906474820143884,0.375
mission,0.38655427383585106,0.7814265144176051,0.4189753901685862
missouri,0.5362318840579712,0.5227817745803356,0.7317708333333333
mix,0.44444444444444464,0.7529976019184652,0.5755208333333333
mobile,0.3429951690821258,0.6378896882494005,0.8151041666666667
mode,0.42995169082125617,0.815347721822542,0.30208333333333337
model,0.3719806763285023,0.7745803357314147,0.45052083333333326
models,0.5024154589371981,0.8657074340527577,0.546875
modern,0.4154589371980677,0.7362110311750598,0.6822916666666667
mom,0.49275362318840576,0.8369304556354915,0.5
moment,0.3961352657004831,0.6858513189448441,0.23177083333333337
monday,0.3429951690821258,0.8369304556354915,0.6614583333333333
monkey,0.8885320325517374,0.6166068800588668,0.9846169253880821
monte,0.5120772946859904,0.65947242206235,0.6588541666666667
month,0.44927536231884035,0.7745803357314147,0.34114583333333337
months,0.38647342995169076,0.6834532374100719,0.36979166666666674
montreal,0.4057971014492754,0.618705035971223,0.6302083333333333
monument,0.5942028985507246,0.6978417266187049,0.7395833333333333
moon,0.7149758454106281,0.8273381294964028,0.6015625
more,0.37681159420289845,0.7913669064748201,0.7213541666666667
morning,0.4879227053140096,0.8465227817745802,0.6953125
mosaic,0.6135265700483092,0.7026378896882493,0.9114583333333333
most,0.36231884057971,0.8489208633093523,0.6744791666666667
mostly,0.19806763285024154,0.6474820143884892,0.38020833333333326
motor,0.4909951228856204,0.7552338923563136,0.7219898337088967
mount,0.5990338164251208,0.65947242206235,0.421875
mountain,0.7198067632850242,0.9640287769784173,0.828125
mountains,0.5603864734299515,0.7146282973621103,0.828125
move,0.3574879227053138,0.7985611510791366,0.2421875
moved,0.2463768115942031,0.7050359712230214,0.515625
movement,0.3091787439613527,0.580335731414868,0.48697916666666674
moving,0.3478260869565215,0.6954436450839327,0.48177083333333326
mr,0.4057971014492754,0.6858513189448441,0.6380208333333333
much,0.12077294685990347,0.8273381294964028,0.05208333333333337
mud,0.78743961352657,0.844124700239808,0.9010416666666667
multiple,0.2946859903381642,0.7026378896882493,0.28125
municipal,0.30434782608695654,0.5779376498800959,0.5416666666666667
museum,0.43478260869565233,0.5731414868105515,0.6953125
museums,0.2850241545893719,0.6091127098321343,0.7291666666666667
mushroom,0.7826086956521738,0.6810551558752997,0.9583333333333333
mushrooms,0.6086956521739131,0.6019184652278178,0.9479166666666667
music,0.49275362318840576,0.8417266187050358,0.5677083333333333
musicians,0.5555555555555554,0.6306954436450838,0.5989583333333333
must,0.256038647342995,0.7985611510791366,0.14583333333333337
my,0.2463768115942031,0.8657074340527577,0.7213541666666667
myself,0.8994228586607425,0.32296265636497423,0.2828843264897347
n,0.30434782608695654,0.7793764988009593,0.5130208333333333
name,0.4849436723445203,0.6564994692987332,0.5650863013269904
named,0.35265700483091766,0.6306954436450838,0.7942708333333333
nancy,0.38647342995169076,0.6091127098321343,0.5338541666666667
national,0.5555555555555554,0.5995203836930456,0.4609375
native,0.5700483091787438,0.4364508393285371,0.6744791666666667
natural,0.3816425120772946,0.709832134292566,0.265625
nature,0.7439613526570046,0.8105515587529974,0.4609375
naval,0.42028985507246386,0.5419664268585132,0.9114583333333333
navy,0.5855494531838666,0.4633474511781303,0.7736556657903522
ne,0.31400966183574885,0.750599520383693,0.46614583333333326
near,0.7149758454106281,0.709832134292566,0.796875
nearby,0.531400966183575,0.7601918465227817,0.7838541666666667
nearly,0.36231884057971,0.5611510791366905,0.375
need,0.05843857912148942,0.6405215231788081,0.08118177265898863
needed,0.40096618357487923,0.6282973621103116,0.1015625
negative,0.5217391304347827,0.4292565947242206,0.3359375
neighborhood,0.4879227053140096,0.65947242206235,0.8125
neon,0.7401415082948977,0.5657422737306844,0.9570756134201301
nevada,0.5845410628019323,0.5467625899280575,0.5859375
new,0.33816425120772964,0.6858513189448441,0.6640625
news,0.48309178743961345,0.6426858513189448,0.7005208333333333
next,0.37681159420289845,0.6666666666666665,0.65625
niagara,0.7149758454106281,0.4148681055155875,0.7708333333333333
nice,0.40096618357487923,0.5971223021582732,0.8697916666666667
nick,0.44444444444444464,0.7817745803357314,0.8619791666666667
night,0.468599033816425,0.7937649880095923,0.8411458333333333
nightclub,0.6183574879227054,0.5875299760191846,0.9322916666666667
no,0.3719806763285023,0.8057553956834531,0.8229166666666667
noir,0.3285024154589373,0.46522781774580335,0.8229166666666667
noise,0.6280193236714977,0.565947242206235,0.5885416666666667
non,0.28019323671497576,0.7482014388489209,0.33333333333333337
north,0.42028985507246386,0.6402877697841727,0.3828125
northern,0.3913043478260869,0.7074340527577938,0.7265625
northwest,0.3816425120772946,0.4940047961630696,0.671875
not,0.17391304347826075,0.764988009592326,0.3359375
note,0.38647342995169076,0.7601918465227817,0.8567708333333333
notre,0.5410628019323673,0.539568345323741,0.7838541666666667
nova,0.5410628019323673,0.4628297362110312,0.5286458333333333
november,0.18840579710144922,0.2757793764988009,0.6223958333333333
now,0.3091787439613527,0.6019184652278178,0.9140625
numbers,0.4782608695652173,0.6834532374100719,0.22135416666666674
o,0.27053140096618344,0.7937649880095923,0.6640625
oak,0.6038647342995169,0.8561151079136691,0.6067708333333333
objects,0.2463768115942031,0.4628297362110312,0.6614583333333333
occupy,0.5603864734299515,0.8800959232613907,0.5442708333333333
ocean,0.5362318840579712,0.8537170263788969,0.53125
och,0.32367149758454117,0.7721822541966425,0.7578125
october,0.3913043478260869,0.6810551558752997,0.7421875
of,0.256038647342995,0.33333333333333326,0.6015625
off,0.4782608695652173,0.8465227817745802,0.6302083333333333
office,0.36714975845410613,0.7961630695443644,0.41666666666666674
officer,0.6714975845410627,0.5923261390887289,0.4609375
official,0.28985507246376807,0.1990407673860911,0.5963541666666667
often,0.3285024154589373,0.8657074340527577,0.3125
oh,0.31400966183574885,0.7937649880095923,0.9166666666666667
ohio,0.31400966183574885,0.489208633093525,0.4609375
oil,0.2367149758454108,0.6690647482014387,0.9348958333333333
old,0.3961352657004831,0.764988009592326,0.5234375
oldest,0.40096618357487923,0.5587529976019183,0.7838541666666667
olympic,0.5120772946859904,0.7913669064748201,0.8255208333333333
olympics,0.35265700483091766,0.8249400479616307,0.6510416666666667
on,0.3285024154589373,0.7410071942446042,0.625
once,0.31400966183574885,0.6642685851318944,0.31510416666666674
one,0.28019323671497576,0.5899280575539567,0.8411458333333333
ones,0.1690821256038646,0.6954436450839327,0.10677083333333337
only,0.4057971014492754,0.17505995203836933,0.2578125
ontario,0.4396135265700485,0.724220623501199,0.7578125
onto,0.23188405797101463,0.7458033573141487,0.5755208333333333
open,0.36714975845410613,0.7745803357314147,0.625
opened,0.3429951690821258,0.8681055155875299,0.7682291666666667
opening,0.43478260869565233,0.539568345323741,0.546875
opera,0.3913043478260869,0.6810551558752997,0.7786458333333333
operation,0.47342995169082114,0.369304556354916,0.38020833333333326
operations,0.5072463768115942,0.33333333333333326,0.44270833333333326
opportunity,0.28019323671497576,0.4076738609112709,0.19791666666666674
or,0.14975845410627997,0.5995203836930456,0.578125
orange,0.47342995169082114,0.9328537170263789,0.7083333333333333
oregon,0.5120772946859904,0.6067146282973621,0.5364583333333333
organic,0.44444444444444464,0.29496402877697836,0.6875
organization,0.5265700483091789,0.3069544364508393,0.5182291666666667
organized,0.26086956521739113,0.5923261390887289,0.5520833333333333
original,0.40096618357487923,0.24220623501199035,0.47916666666666674
originally,0.3719806763285023,0.3477218225419664,0.47395833333333326
orleans,0.3478260869565215,0.7434052757793765,0.5260416666666667
os,0.3913043478260869,0.7985611510791366,0.625
other,0.18840579710144922,0.10311750599520386,0.7005208333333333
others,0.18357487922705307,0.5035971223021583,0.25260416666666674
ottawa,0.4396135265700485,0.6786570743405276,0.796875
our,0.3429951690821258,0.8177458033573142,0.6302083333333333
out,0.40096618357487923,0.750599520383693,0.5182291666666667
outdoor,0.6183574879227054,0.7985611510791366,0.8046875
outdoors,0.6666666666666665,0.5587529976019183,0.9322916666666667
outside,0.6425120772946862,0.4916067146282974,0.48177083333333326
over,0.38647342995169076,0.3405275779376499,0.5078125
own,0.23188405797101463,0.8249400479616307,0.3046875
owned,0.4782608695652173,0.7865707434052758,0.7734375
oxford,0.5362318840579712,0.539568345323741,0.75
p,0.28985507246376807,0.750599520383693,0.45833333333333326
pa,0.40096618357487923,0.7362110311750598,0.7135416666666667
pablo,0.468599033816425,0.6306954436450838,0.5130208333333333
pacific,0.44927536231884035,0.3477218225419664,0.5182291666666667
painted,0.4879227053140096,0.5875299760191846,0.90625
painting,0.42512077294686,0.5203836930455634,0.8541666666666667
paintings,0.47342995169082114,0.6714628297362111,0.8255208333333333
palace,0.545893719806763,0.9112709832134291,0.7291666666666667
palm,0.7149758454106281,0.6618705035971222,0.6979166666666667
panoramic,0.7246376811594204,0.38129496402877694,0.6041666666666667
par,0.35265700483091766,0.6810551558752997,0.46354166666666674
parade,0.6183574879227054,0.7625899280575539,0.5546875
paradise,0.47342995169082114,0.750599520383693,0.71875
parents,0.3429951690821258,0.815347721822542,0.6328125
paris,0.37681159420289845,0.8513189448441247,0.8203125
park,0.7487922705314007,0.7625899280575539,0.34375
parking,0.40096618357487923,0.7721822541966425,0.7552083333333333
parks,0.6038647342995169,0.7266187050359711,0.6223958333333333
parliament,0.38647342995169076,0.6570743405275778,0.5703125
part,0.4396135265700485,0.3980815347721822,0.6328125
participants,0.43478260869565233,0.4916067146282974,0.23697916666666674
particular,0.3913043478260869,0.37889688249400477,0.16145833333333337
parties,0.4879227053140096,0.6858513189448441,0.3671875
parts,0.318840579710145,0.7218225419664268,0.48958333333333326
party,0.57487922705314,0.8225419664268585,0.7604166666666667
pas,0.3816425120772946,0.7122302158273381,0.5208333333333333
pass,0.8550724637681157,0.633093525179856,0.23177083333333337
passed,0.3574879227053138,0.6163069544364508,0.3671875
passing,0.5217391304347827,0.594724220623501,0.44791666666666674
past,0.3261210789403781,0.7140360559234732,0.09047571357035555
path,0.7971014492753623,0.6618705035971222,0.5234375
patio,0.5120772946859904,0.8417266187050358,0.9244791666666667
patrick,0.35265700483091766,0.764988009592326,0.53125
pattern,0.6241095361135929,0.8475901398086828,0.4438657986980472
patterns,0.531400966183575,0.8057553956834531,0.28645833333333337
paul,0.42028985507246386,0.7338129496402876,0.625
peace,0.41062801932367154,0.4700239808153477,0.5651041666666667
peak,0.5845410628019323,0.724220623501199,0.48958333333333326
pedro,0.36231884057971,0.7146282973621103,0.875
pennsylvania,0.6570048309178742,0.45083932853717024,0.7447916666666667
people,0.23188405797101463,0.8225419664268585,0.5182291666666667
per,0.2995169082125604,0.6858513189448441,0.171875
performances,0.5652173913043477,0.3597122302158273,0.5182291666666667
performed,0.4396135265700485,0.5083932853717026,0.5442708333333333
performing,0.5072463768115942,0.42685851318944845,0.5078125
permission,0.318840579710145,0.4628297362110312,0.5859375
personal,0.3333333333333335,0.6258992805755395,0.43229166666666674
perspective,0.4879227053140096,0.2997601918465227,0.47395833333333326
peru,0.6086956521739131,0.5563549160671462,0.6145833333333333
peter,0.2995169082125604,0.43405275779376495,0.5807291666666667
pets,0.57487922705314,0.6402877697841727,0.9583333333333333
philadelphia,0.27053140096618344,0.4820143884892085,0.7447916666666667
phoenix,0.3719806763285023,0.8129496402877696,0.5052083333333333
photo,0.21256038647343,0.7625899280575539,0.8203125
photographed,0.545893719806763,0.65947242206235,0.8541666666666667
photographer,0.37681159420289845,0.7002398081534771,0.734375
photographic,0.33816425120772964,0.7194244604316546,0.640625
photographs,0.2367149758454108,0.6810551558752997,0.65625
photography,0.2946859903381642,0.645083932853717,0.7265625
photos,0.3333333333333335,0.6858513189448441,0.47135416666666674
piano,0.681159420289855,0.45083932853717024,0.9296875
piazza,0.6763285024154588,0.3764988009592326,0.8307291666666667
pick,0.3285024154589373,0.724220623501199,0.515625
picked,0.15942028985507228,0.7026378896882493,0.5989583333333333
picnic,0.7387167660766465,0.7893671817512878,0.9533299949924887
picture,0.45893719806763267,0.8800959232613907,0.4296875
pictures,0.18840579710144922,0.7961630695443644,0.46875
pieces,0.4879227053140096,0.5779376498800959,0.5546875
pink,0.6908212560386473,0.7961630695443644,0.484375
pirates,0.5797101449275361,0.8321342925659472,0.921875
pizza,0.9999999999999998,0.5517614054451804,0.9624837255883825
place,0.44927536231884035,0.7194244604316546,0.7630208333333333
placed,0.28985507246376807,0.6282973621103116,0.3984375
places,0.468599033816425,0.6426858513189448,0.7265625
planes,0.8840579710144927,0.764988009592326,0.7786458333333333
planning,0.22705314009661848,0.8393285371702637,0.46614583333333326
plant,0.8317688350209639,0.8107735665772018,0.6527737700300451
plants,0.8164251207729469,0.6522781774580335,0.9166666666666667
plastic,0.8843302504165562,0.6902363870493008,0.9138107160741111
plate,0.6373427350220955,0.7923565121412802,0.8574261392088129
playa,0.8067632850241546,0.5899280575539567,0.5625
played,0.36714975845410613,0.6282973621103116,0.5416666666666667
player,0.4057971014492754,0.6738609112709832,0.65625
playground,0.7294685990338166,0.7434052757793765,0.90625
playing,0.47342995169082114,0.5851318944844124,0.5494791666666667
plays,0.5603864734299515,0.6690647482014387,0.4921875
plaza,0.6436315842706499,0.7971383654665671,0.8033703419712902
please,0.22222222222222232,0.5779376498800959,0.7708333333333333
plus,0.3574879227053138,0.7458033573141487,0.5078125
pm,0.36714975845410613,0.5707434052757794,0.5677083333333333
point,0.6570048309178742,0.6498800959232613,0.5572916666666667
points,0.43478260869565233,0.7793764988009593,0.46354166666666674
police,0.43478260869565233,0.8609112709832134,0.7447916666666667
political,0.2946859903381642,0.28776978417266186,0.453125
politics,0.35265700483091766,0.6426858513189448,0.515625
pond,0.8183762231720503,0.7554206634692247,0.7589654012268402
ponies,0.57487922705314,0.6930455635491606,0.953125
pool,0.7091309375779057,0.831912615602882,0.7642290258304123
poor,0.40096618357487923,0.6786570743405276,0.390625
pop,0.5024154589371981,0.6834532374100719,0.6328125
popular,0.35265700483091766,0.5635491606714629,0.47916666666666674
port,0.5652173913043477,0.7026378896882493,0.8307291666666667
portfolio,0.2463768115942031,0.4844124700239807,0.5494791666666667
portland,0.32367149758454117,0.6978417266187049,0.8359375
porto,0.43478260869565233,0.6282973621103116,0.8723958333333333
portrait,0.5652173913043477,0.7793764988009593,0.8958333333333333
portraits,0.6086956521739131,0.6834532374100719,0.6953125
portugal,0.44927536231884035,0.5371702637889688,0.765625
pose,0.48309178743961345,0.6570743405275778,0.6067708333333333
posing,0.49275362318840576,0.5275779376498801,0.8255208333333333
possible,0.2850241545893719,0.3932853717026379,0.12239583333333337
post,0.2995169082125604,0.6930455635491606,0.5729166666666667
postcard,0.45893719806763267,0.5779376498800959,0.8255208333333333
postcards,0.5652173913043477,0.5851318944844124,0.8046875
posted,0.2753623188405796,0.7529976019184652,0.296875
pour,0.2850241545893719,0.6666666666666665,0.6875
power,0.31400966183574885,0.46522781774580335,0.65625
powered,0.5024154589371981,0.49640287769784175,0.703125
prague,0.4782608695652173,0.6354916067146283,0.7395833333333333
presentation,0.5990338164251208,0.4460431654676259,0.28385416666666674
presented,0.42995169082125617,0.39568345323741005,0.2734375
presents,0.5072463768115942,0.5707434052757794,0.41666666666666674
president,0.6135265700483092,0.7937649880095923,0.7864583333333333
press,0.5410628019323673,0.565947242206235,0.5598958333333333
pretty,0.4021456526813747,0.775547939132138,0.4219690212401937
previous,0.256038647342995,0.5443645083932853,0.14583333333333337
pride,0.6038647342995169,0.4988009592326139,0.5989583333333333
prime,0.5603864734299515,0.41007194244604317,0.44270833333333326
prince,0.4637681159420288,0.724220623501199,0.8463541666666667
princess,0.2657004830917873,0.6786570743405276,0.9348958333333333
print,0.5217391304347827,0.7721822541966425,0.7369791666666667
private,0.2753623188405796,0.594724220623501,0.5572916666666667
